participant,list_number,slider.response,slider.rt,key_resp.rt,cond,item_type,item_no,correct_response,AC_correct,AC_no_correct,AC_outcome,session,literacy,ageResp.text,genderResp1.response,edu_slider.response,total_duration,comments
20,list1.csv,0.22089947089947093,5.108499999999935,2.1002000000002,trunc,﻿E,8,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.9166666666666667,8.395700000000147,2.4960999999996147,trunc,﻿F,34,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,1,9.947799999999802,8.472300000000814,full,﻿AC,45,1,TRUE,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.5,18.619399999999473,11.281299999999874,full,﻿AC,43,0.5,TRUE,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.9616402116402116,8.374700000000189,2.6193000000007487,trunc,﻿F,38,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.32671957671957674,4.280799999999772,3.1601999999993495,full,﻿E,29,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.3148148148148149,4.302900000000363,0.8158999999993739,trunc,﻿E,30,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.26322751322751325,3.742999999999938,5.729200000000219,trunc,﻿E,22,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.22751322751322745,3.3514999999999873,5.187000000000012,full,﻿E,27,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.5,7.123000000000047,2.7788000000007287,trunc,﻿AC,44,0.5,TRUE,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.17592592592592604,4.375499999999988,3.529900000000339,full,﻿E,11,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.20105820105820094,10.681800000000749,5.124799999999823,trunc,﻿E,14,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.19047619047619047,3.318499999999972,2.8775999999995747,full,﻿E,13,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0,6.325099999999566,3.514300000000844,trunc,﻿AC,42,0,TRUE,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.23809523809523792,19.29569999999933,13.381599999999708,full,﻿E,3,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.2685185185185186,9.758700000000204,8.247200000000134,full,﻿E,7,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.36904761904761907,3.633899999999471,2.759999999999991,trunc,﻿E,32,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.2949735449735451,4.296899999999368,2.1671999999992977,trunc,﻿E,26,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.2579365079365079,4.443200000000161,9.037899999999468,full,﻿E,1,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,1,4.253900000000385,7.99129999999991,trunc,﻿AC,46,1,TRUE,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
20,list1.csv,0.28042328042328046,5.059100000000626,5.678599999999619,trunc,﻿E,6,NA,NA,6,PASS,62f4f8251e6b55e0d357b189,25,24,Man,Undergraduate degree (BA/BSc/other),820.819,NA
21,list1.csv,0.19973544973544977,27.54090000000224,15.712500000000034,trunc,﻿E,8,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.2182540489883018,18.973199999999224,5.6048999999985085,full,﻿E,29,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.12037037037037024,9.788299999997037,0.8006999999992672,full,﻿E,23,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.33597883597883604,12.97169999999926,2.832399999998529,trunc,﻿E,28,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.22222222222222232,17.874400000002254,1.1161999999992531,full,﻿E,27,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,1,14.009500000000005,8.309899999998493,trunc,﻿AC,46,1,TRUE,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.7962962962962965,18.012199999999268,8.557200000002979,trunc,﻿F,34,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.17989417989418,15.546400000002222,1.7188000000007264,full,﻿E,21,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.1362433862433865,22.62419999999929,9.47180000000077,full,﻿E,3,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.06878306878306883,11.168000000000006,0.7341000000014901,full,﻿E,9,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.2605820105820107,11.867599999997765,4.061300000000756,full,﻿E,19,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.07010582010582,11.400600000001532,0.8328999999985172,full,﻿E,11,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.06746031746031744,9.9615,2.803100000001564,trunc,﻿E,12,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.3412698412698414,12.5973000000007,2.5178999999985763,trunc,﻿E,20,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.014550264550264647,10.323700000002988,3.15949999999998,full,﻿E,13,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.01719576719576721,9.797599999997828,1.9296000000015283,full,﻿E,1,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.5,13.59889999999848,5.822699999999259,full,﻿AC,43,0.5,TRUE,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.2526455026455028,15.479400000002215,3.54389999999853,full,﻿E,7,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.1058201865544397,7.482600000001526,0.4959999999999809,full,﻿E,5,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.3902117209459739,24.80200000000002,4.616699999999241,full,﻿E,25,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.11507936507936511,14.482099999997786,1.6639999999999873,full,﻿E,15,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.013227513227513255,16.19850000000008,0.4479000000022779,trunc,﻿E,16,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.89021164021164,11.086000000000013,0.5354999999999563,full,﻿F,39,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.02645502645502651,10.448900000002254,0.49280000000078417,trunc,﻿E,10,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.9219576719576721,32.207099999997695,5.008600000001593,trunc,﻿F,40,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.4087301587301586,12.875399999998535,4.865599999997812,full,﻿E,17,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.873015873015873,14.831999999999994,2.050300000000675,full,﻿F,37,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.39682547755973063,15.618099999997868,1.995999999999981,full,﻿E,31,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.8888888888888888,21.19759999999781,1.2848000000008142,trunc,﻿F,38,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.0806878306878307,14.948699999999237,3.864199999999301,trunc,﻿E,2,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.20767195767195767,7.218199999999229,1.4166999999993095,trunc,﻿E,6,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.06878306878306883,12.827499999999986,0.45589999999856445,trunc,﻿E,14,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.3664021164021165,16.391699999999332,2.6236999999991895,trunc,﻿E,32,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.19708994708994698,10.88929999999698,1.2839999999999918,trunc,﻿E,4,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.3849206349206349,14.373499999999922,0.49049999999999727,trunc,﻿E,18,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0,8.376699999999232,2.210300000000643,full,﻿AC,41,0,TRUE,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.8783068783068784,11.14339999999845,2.589300000000776,full,﻿F,33,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.9074074074074072,8.639800000000832,0.6363999999985026,trunc,﻿F,36,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.3902117209459739,18.614199999999187,3.722700000002987,trunc,﻿E,30,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.36243386243386233,10.009299999996983,0.5123000000007778,trunc,﻿E,26,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,1,8.414399999998523,2.39549999999997,full,﻿AC,45,1,TRUE,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.4087301587301586,10.069600000001516,0.7368000000008124,trunc,﻿E,22,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.3465608465608463,13.024600000001442,1.188099999997803,trunc,﻿E,24,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.9179894179894179,13.761499999999955,5.110800000000722,full,﻿F,35,NA,NA,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0.5,5.473500000000058,0.8364000000022997,trunc,﻿AC,44,0.5,TRUE,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
21,list1.csv,0,9.222800000000689,1.8836000000014792,trunc,﻿AC,42,0,TRUE,6,PASS,62f4f80fc7b4cec740f4f9d8,24,25,Woman,Undergraduate degree (BA/BSc/other),993.9473999999988,-
22,list1.csv,0.3941799345470609,32.29779999999886,18.729900000000384,full,﻿E,17,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.415343996078249,38.983299999998906,34.455599999999606,trunc,﻿E,32,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.779100569467696,4.407000000000039,4.983799999998894,full,﻿F,33,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.14814818851531486,8.204499999999996,0.8580999999996379,trunc,﻿E,4,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.812169392903646,6.543100000001516,1.82759999999962,full,﻿F,39,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.5,16.425299999998913,37.09019999999924,trunc,﻿AC,44,0.5,TRUE,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.4537037440708709,7.705100000001494,2.1117000000011217,full,﻿E,21,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.9047619047619049,9.019900000000348,5.697200000001146,trunc,﻿F,34,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.4351852659195188,5.6398000000007755,2.807299999998804,trunc,﻿E,28,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.20899472917829232,11.010699999999249,1.0492000000010648,full,﻿E,9,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.9867725675068204,10.97680000000082,6.826100000001475,trunc,﻿F,40,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.36904761904761907,9.20830000000069,2.0900999999996657,trunc,﻿E,26,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.808201138935392,8.889499999999998,0.6235000000000355,full,﻿F,37,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.13492063492063489,8.8491999999992,0.5843000000006668,trunc,﻿E,16,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.2261904761904765,6.032699999999295,3.550099999999702,full,﻿E,31,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.2354497758169023,54.05200000000002,2.1095999999996593,full,﻿E,5,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.7447090754433283,3.495999999999981,1.1126999999992222,full,﻿F,35,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.39814818851531486,5.8471000000015465,0.7461999999992486,trunc,﻿E,20,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.3201059008401539,10.61069999999927,0.7594000000003689,trunc,﻿E,18,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.15343917362273674,10.428199999999263,0.2974000000003798,full,﻿E,13,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0,67.04809999999964,2.7667000000010376,full,﻿AC,41,0,TRUE,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.129629649813213,4.994199999999182,0.48419999999930496,trunc,﻿E,10,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.5,8.84029999999882,5.4348000000007914,full,﻿AC,43,0.5,TRUE,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,1,5.934699999999225,1.2359000000003562,full,﻿AC,45,1,TRUE,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.06878310915023556,41.609500000000025,0.31889999999850716,trunc,﻿E,2,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.35449739486452136,3.5161999999992304,1.1046999999992977,full,﻿E,19,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.4457672361343623,6.482900000000427,3.9664000000003625,trunc,﻿E,30,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.1574074275909907,6.448100000001546,0.5041999999992868,full,﻿E,11,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.09126984126984117,7.521099999999706,0.30519999999921765,full,﻿E,3,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.129629649813213,5.0897999999988315,0.7044000000003052,trunc,﻿E,12,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.3941799345470609,10.706000000000016,9.314899999998488,full,﻿E,23,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.1216931418767051,3.77620000000104,0.5458000000007814,trunc,﻿E,14,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,1,7.8684000000002925,1.635600000001432,trunc,﻿AC,46,1,TRUE,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.1507936507936507,12.027199999999311,1.7520000000000664,trunc,﻿E,6,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.18253968253968256,5.562999999999988,0.7665000000000646,trunc,﻿E,8,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.12301587301587302,5.621099999999615,0.7201000000014801,full,﻿E,15,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.3571428571428572,5.180300000000784,0.7427999999988515,full,﻿E,25,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.24074076092432417,5.571900000000369,0.5454000000004271,full,﻿E,1,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.8306878710549976,4.723400000000311,0.4382999999988897,trunc,﻿F,36,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.51322755359468,3.4759000000003653,0.9365000000000236,trunc,﻿E,24,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.3703704107375372,4.474700000001121,0.3519000000003416,full,﻿E,27,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0,3.155499999999961,1.2007999999989352,trunc,﻿AC,42,0,TRUE,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.8253968253968256,5.298000000000002,0.43449999999995725,trunc,﻿F,38,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.2156085059756323,5.830500000000029,1.163599999999633,full,﻿E,7,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.19841269841269837,2.7045000000000528,1.025600000001532,trunc,﻿E,22,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
22,list1.csv,0.3664021567692832,3.47199999999998,0.7709999999999582,full,﻿E,29,NA,NA,6,PASS,62f4f827f3359a1d704f3662,22,19,Woman,High school diploma/A-levels,987.7251999999992,I was looking how many people has taken part in questionnaire and looking on the chart
23,list1.csv,0.34259259259259256,28.06990000000596,12.304599999994023,trunc,﻿E,24,NA,NA,6,PASS,62f4f81e2d07bcd402486a6f,23,22,Non-binary,High school diploma/A-levels,1036.4107000000029,I used basic math skills to determine what quantity I was asked to mark and went on from there
23,list1.csv,0.4947089947089949,26.36610000000894,10.045500000000004,full,﻿E,17,NA,NA,6,PASS,62f4f81e2d07bcd402486a6f,23,22,Non-binary,High school diploma/A-levels,1036.4107000000029,I used basic math skills to determine what quantity I was asked to mark and went on from there
23,list1.csv,0.2685185185185186,25.111700000003,7.281399999991095,full,﻿E,1,NA,NA,6,PASS,62f4f81e2d07bcd402486a6f,23,22,Non-binary,High school diploma/A-levels,1036.4107000000029,I used basic math skills to determine what quantity I was asked to mark and went on from there
23,list1.csv,0.32010582010582,27.981700000003,1.8654999999999973,full,﻿E,31,NA,NA,6,PASS,62f4f81e2d07bcd402486a6f,23,22,Non-binary,High school diploma/A-levels,1036.4107000000029,I used basic math skills to determine what quantity I was asked to mark and went on from there
23,list1.csv,0.1957671957671958,22.045000000000016,17.022299999997017,trunc,﻿E,4,NA,NA,6,PASS,62f4f81e2d07bcd402486a6f,23,22,Non-binary,High school diploma/A-levels,1036.4107000000029,I used basic math skills to determine what quantity I was asked to mark and went on from there
23,list1.csv,0.4021164021164021,24.30850000000004,6.890099999993993,trunc,﻿E,32,NA,NA,6,PASS,62f4f81e2d07bcd402486a6f,23,22,Non-binary,High school diploma/A-levels,1036.4107000000029,I used basic math skills to determine what quantity I was asked to mark and went on from there
23,list1.csv,0.4007936507936507,31.972099999994043,6.370699999988062,full,﻿E,29,NA,NA,6,PASS,62f4f81e2d07bcd402486a6f,23,22,Non-binary,High school diploma/A-levels,1036.4107000000029,I used basic math skills to determine what quantity I was asked to mark and went on from there
